DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1967-07-09,0.19,1.81,0.52,-0.02,0.24,0.61,-0.59,2,0.43,-0.24,0.11,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-07-16,-0.09,1.4,0.63,0.03,0.15,0.55,-0.55,1.42,0.6,-0.17,0.08,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-07-23,0.25,1.42,0.84,0.16,0.14,0.56,-0.95,1.76,0.67,-0.04,0.08,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-08-01,0.07,0.74,0.81,-0.15,0.18,0.55,-0.93,0.42,0.63,-0.45,0.08,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-08-09,-0.01,0.25,0.64,-0.12,0.18,0.56,-0.37,-1.21,0.44,-0.4,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-08-16,0.27,-0.02,0.82,-0.08,0.28,0.55,-0.47,-1.83,0.56,-0.33,0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.83,0,0,0,0
1967-08-23,-0.1,-0.09,0.96,-0.01,0.24,0.52,-1,-1.91,0.73,-0.25,0.06,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.74,0,0,0,0
1967-09-01,0.63,0.32,0.97,0.1,0.34,0.54,0.81,-0.28,0.68,-0.14,0.12,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-09-09,2.57,1.94,1.67,0.74,0.82,0.81,3.44,3.06,1.67,0.52,0.57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-09-16,2.49,2.07,1.78,0.79,0.85,0.83,2.75,2.52,1.83,0.54,0.58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-09-23,2.42,2.27,2.05,0.9,0.87,0.81,2.33,2.17,2.41,0.65,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-10-01,2.27,2.24,2.17,1.07,0.84,0.62,2.14,2.05,2.51,0.8,0.53,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-10-09,0.6,2.08,2.29,1.22,0.59,0.51,-0.04,1.82,2.69,0.96,0.2,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-10-16,0.91,2.08,2.21,1.45,0.75,0.59,0.7,1.87,2.37,1.26,0.38,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-10-23,1.1,1.84,2.08,1.64,0.87,0.33,0.81,1.63,2.14,1.43,0.52,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-11-01,1.22,1.87,1.88,1.8,0.72,0.21,0.96,1.57,1.68,1.56,0.26,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-11-09,2.1,2.36,2.3,2.26,1.42,0.69,2.2,2.57,2.57,2.28,1.13,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-11-16,2.15,2.39,2.4,2.48,1.65,0.92,2.23,2.7,2.7,2.71,1.47,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-11-23,2.02,2.21,2.2,2.28,1.62,0.93,2.09,2.38,2.36,2.55,1.41,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-12-01,1.9,2.1,2.11,2.14,1.61,0.94,1.91,2.22,2.24,2.36,1.4,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-12-09,0.76,1.81,2.08,2.08,1.66,1,0.46,1.61,2.03,2.13,1.48,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-12-16,-0.39,1.81,2.1,2.1,1.67,1.04,-0.87,1.61,2.01,2.21,1.46,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967-12-23,0.66,2,2.17,2.3,1.87,1.21,0.45,1.9,2.18,2.55,1.86,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-01-01,0.77,1.96,2.11,2.3,1.9,1.25,0.54,1.83,2.08,2.48,1.94,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-01-09,0.79,1.86,2.09,2.4,1.92,1.24,0.58,1.65,1.94,2.38,2,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-01-16,0.91,1.69,2.04,2.23,1.96,1.28,0.75,1.44,1.82,2.02,1.96,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-01-23,-0.19,1.57,1.99,2.24,1.94,1.26,-0.27,1.29,1.72,1.91,1.85,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-02-01,-0.23,1.4,1.98,2.06,1.9,1.32,-0.31,1.11,1.64,1.68,1.76,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-02-09,-0.18,0.52,1.98,1.93,1.85,1.34,-0.28,0.2,1.6,1.55,1.61,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-02-16,0.55,0.43,2.18,2.1,2.05,1.44,0.43,0.1,1.85,1.78,1.93,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-02-23,0.73,0.42,2.2,2.07,2.04,1.44,0.68,0.19,1.85,1.77,1.95,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-03-01,0.98,0.63,2.14,2.05,2.01,1.51,0.89,0.35,1.77,1.74,1.87,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-03-09,1.37,0.9,1.86,2.07,2.05,1.41,1.22,0.6,1.47,1.79,1.93,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-03-16,0.81,1,1.89,2.11,2.12,1.41,0.51,0.67,1.49,1.79,1.97,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-03-23,1.78,1.21,2.19,2.33,2.4,1.63,1.63,0.89,1.87,2.1,2.39,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-04-01,1.97,1.48,2.23,2.37,2.49,1.7,1.92,1.18,1.99,2.19,2.51,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-04-09,1.66,1.5,2.18,2.44,2.58,1.76,1.52,1.2,1.89,2.12,2.44,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-04-16,1.65,1.46,2.12,2.51,2.49,1.78,1.6,1.17,1.83,2.13,2.29,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-04-23,0.74,1.57,2.05,2.42,2.46,1.78,0.61,1.39,1.75,2.1,2.26,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-05-01,0,1.67,1.97,2.46,2.4,1.82,-0.1,1.54,1.66,2.09,2.13,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-05-09,0.42,1.77,1.55,2.46,2.38,1.82,0.24,1.65,1.07,2.11,2.08,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-05-16,0.62,1.58,1.25,2.47,2.37,1.83,0.21,1.33,0.72,2.11,2.05,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-05-23,0.91,1.66,1.31,2.51,2.39,1.81,0.45,1.45,0.81,2.11,2.05,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-06-01,0.95,1.63,1.4,2.5,2.37,1.76,-0.07,1.42,0.9,2.06,2.05,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-06-09,0.56,1.55,1.52,2.25,2.37,1.73,-0.64,1.36,1.06,1.76,2.05,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-06-16,0.08,1.51,1.56,2.24,2.35,1.72,-0.78,1.41,1.14,1.78,2.04,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-06-23,0.35,0.9,1.33,2.24,2.37,1.74,-0.65,0.4,0.85,1.81,2.02,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-07-01,0.35,0.47,1.38,2.21,2.35,1.74,-0.67,-0.45,0.91,1.81,2.01,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-07-09,0.66,0.72,1.49,2.16,2.38,1.75,-1.83,-0.39,1.04,1.79,2.01,1.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.83,0,0,0,0,0
1968-07-16,0.5,0.61,1.44,2.05,2.4,1.72,-1.62,-0.55,1.01,1.71,2.01,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.45,0,0,0,0,0
1968-07-23,0.57,0.9,1.62,2,2.33,1.69,-1.64,-0.35,1.25,1.67,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.09,0,0,0,0,0
1968-08-01,0.82,0.99,1.74,1.92,2.35,1.72,-0.55,-0.87,1.42,1.58,2,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-08-09,0.64,0.82,1.81,1.52,2.32,1.71,-0.32,-1.48,1.51,0.95,1.99,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.48,0,0,0,0
1968-08-16,1.16,0.89,1.64,1.29,2.36,1.76,0.46,-0.97,1.2,0.63,2.02,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-08-23,1.31,1.11,1.73,1.4,2.4,1.78,0.24,-0.98,1.3,0.73,2.02,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-09-01,1.09,1.11,1.7,1.49,2.38,1.8,0.04,-0.97,1.3,0.82,1.98,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-09-09,1.19,1.19,1.67,1.6,2.19,1.84,0.93,0.05,1.27,1.02,1.71,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-09-16,0.88,1.17,1.61,1.64,2.17,1.85,0.42,-0.03,1.31,1.08,1.73,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-09-23,-0.08,0.88,1.1,1.43,2.16,1.84,0.14,-0.27,0.11,0.77,1.76,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-10-01,-0.57,0.58,0.66,1.43,2.14,1.81,-0.17,-0.43,-0.79,0.8,1.76,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-10-09,-1.37,0.2,0.58,1.43,2.08,1.67,-1.65,-0.72,-1.04,0.85,1.68,1.26,1,0,0,0,0,0,1.37,0,0,0,0,0,1,0,0,0,0,0,1.65,0,0,0,0,0
1968-10-16,-1.51,-0.08,0.28,1.29,1.9,1.62,-2.39,-1.1,-1.48,0.69,1.5,1.23,2,0,0,0,0,0,2.88,0,0,0,0,0,2,0,1,0,0,0,4.04,0,1.48,0,0,0
1968-10-23,-0.09,0.38,0.73,1.59,1.96,1.72,0.26,0.08,-0.17,1.17,1.61,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-11-01,0.1,0.18,0.63,1.72,1.91,1.64,0.22,0,-0.27,1.25,1.56,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-11-09,0.72,0.47,0.69,1.77,1.53,1.77,0.67,0.31,0.05,1.39,0.98,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-11-16,1.17,0.61,0.79,1.58,1.32,1.83,1.03,0.5,0.34,1.16,0.73,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-11-23,1.56,1.14,1.3,1.84,1.62,1.99,1.45,1.14,1.05,1.68,1.19,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-12-01,2.06,1.59,1.7,2.06,1.96,2.2,2.2,1.77,1.72,2.22,1.74,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-12-09,1.92,1.5,1.63,1.89,1.99,2.28,1.89,1.56,1.52,1.89,1.84,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-12-16,1.8,1.48,1.59,1.83,1.99,2.22,1.68,1.52,1.43,1.86,1.8,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968-12-23,1.61,1.74,1.71,1.74,1.95,2.27,1.5,1.83,1.69,1.71,1.87,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969-01-01,1.42,2.05,1.94,1.86,2.11,2.37,1.28,2.23,2.05,1.92,2.3,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
